"","AreaName","ElementName","ItemName","Value","VegOrMeat"
"64951","Eastern Europe","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"64953","China, mainland","Food supply (kcal/capita/day)","Sorghum and products",5,"Veg"
"64967","Kenya","Food supply (kcal/capita/day)","Sorghum and products",17,"Veg"
"64976","Madagascar","Food supply (kcal/capita/day)","Sorghum and products",2,"Veg"
"64977","Somalia","Food supply (kcal/capita/day)","Sorghum and products",151,"Veg"
"64986","Seychelles","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"64987","Central America","Food supply (kcal/capita/day)","Sorghum and products",7,"Veg"
"64992","Egypt","Food supply (kcal/capita/day)","Sorghum and products",28,"Veg"
"64993","Low Income Food Deficit Countries","Food supply (kcal/capita/day)","Sorghum and products",71,"Veg"
"64994","South Africa","Food supply (kcal/capita/day)","Sorghum and products",14,"Veg"
"65004","Senegal","Food supply (kcal/capita/day)","Sorghum and products",75,"Veg"
"65006","Sierra Leone","Food supply (kcal/capita/day)","Sorghum and products",42,"Veg"
"65008","Sri Lanka","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65010","Nigeria","Food supply (kcal/capita/day)","Sorghum and products",253,"Veg"
"65015","Ethiopia","Food supply (kcal/capita/day)","Sorghum and products",213,"Veg"
"65017","Côte d'Ivoire","Food supply (kcal/capita/day)","Sorghum and products",13,"Veg"
"65018","Haiti","Food supply (kcal/capita/day)","Sorghum and products",35,"Veg"
"65021","Europe","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65024","Djibouti","Food supply (kcal/capita/day)","Sorghum and products",13,"Veg"
"65027","Mali","Food supply (kcal/capita/day)","Sorghum and products",399,"Veg"
"65028","Guatemala","Food supply (kcal/capita/day)","Sorghum and products",7,"Veg"
"65031","Yemen","Food supply (kcal/capita/day)","Sorghum and products",141,"Veg"
"65033","ESEASP","Food supply (kcal/capita/day)","Sorghum and products",1.28280358995086,"Veg"
"65035","El Salvador","Food supply (kcal/capita/day)","Sorghum and products",147,"Veg"
"65038","Uganda","Food supply (kcal/capita/day)","Sorghum and products",34,"Veg"
"65039","Botswana","Food supply (kcal/capita/day)","Sorghum and products",204,"Veg"
"65044","HIGHIN","Food supply (kcal/capita/day)","Sorghum and products",1.9390575804472,"Veg"
"65056","Malawi","Food supply (kcal/capita/day)","Sorghum and products",27,"Veg"
"65070","SOASIA","Food supply (kcal/capita/day)","Sorghum and products",2.74338483579858,"Veg"
"65074","CANAME","Food supply (kcal/capita/day)","Sorghum and products",12.9050072614523,"Veg"
"65080","Democratic People's Republic of Korea","Food supply (kcal/capita/day)","Sorghum and products",9,"Veg"
"65083","Morocco","Food supply (kcal/capita/day)","Sorghum and products",8,"Veg"
"65086","Algeria","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65095","Belize","Food supply (kcal/capita/day)","Sorghum and products",38,"Veg"
"65096","Cameroon","Food supply (kcal/capita/day)","Sorghum and products",236,"Veg"
"65102","Small Island Developing States","Food supply (kcal/capita/day)","Sorghum and products",11,"Veg"
"65104","Guinea","Food supply (kcal/capita/day)","Sorghum and products",3,"Veg"
"65106","Africa","Food supply (kcal/capita/day)","Sorghum and products",141,"Veg"
"65136","India","Food supply (kcal/capita/day)","Sorghum and products",45,"Veg"
"65139","China, Macao SAR","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65140","Japan","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65143","Northern America","Food supply (kcal/capita/day)","Sorghum and products",6,"Veg"
"65146","Rwanda","Food supply (kcal/capita/day)","Sorghum and products",100,"Veg"
"65153","Lesotho","Food supply (kcal/capita/day)","Sorghum and products",37,"Veg"
"65157","Myanmar","Food supply (kcal/capita/day)","Sorghum and products",15,"Veg"
"65159","Zimbabwe","Food supply (kcal/capita/day)","Sorghum and products",54,"Veg"
"65167","Tunisia","Food supply (kcal/capita/day)","Sorghum and products",4,"Veg"
"65169","Southern Europe","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65170","Burkina Faso","Food supply (kcal/capita/day)","Sorghum and products",444,"Veg"
"65178","Angola","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65179","Americas","Food supply (kcal/capita/day)","Sorghum and products",4,"Veg"
"65180","Pakistan","Food supply (kcal/capita/day)","Sorghum and products",6,"Veg"
"65186","Swaziland","Food supply (kcal/capita/day)","Sorghum and products",1,"Veg"
"65187","Bangladesh","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65188","Chad","Food supply (kcal/capita/day)","Sorghum and products",411,"Veg"
"65190","Western Africa","Food supply (kcal/capita/day)","Sorghum and products",211,"Veg"
"65191","Zambia","Food supply (kcal/capita/day)","Sorghum and products",12,"Veg"
"65196","CALACA","Food supply (kcal/capita/day)","Sorghum and products",4.64669766099973,"Veg"
"65200","Land Locked Developing Countries","Food supply (kcal/capita/day)","Sorghum and products",114,"Veg"
"65203","Guinea-Bissau","Food supply (kcal/capita/day)","Sorghum and products",72,"Veg"
"65210","Eastern Asia","Food supply (kcal/capita/day)","Sorghum and products",5,"Veg"
"65211","Honduras","Food supply (kcal/capita/day)","Sorghum and products",10,"Veg"
"65217","Caribbean","Food supply (kcal/capita/day)","Sorghum and products",10,"Veg"
"65218","Eastern Africa","Food supply (kcal/capita/day)","Sorghum and products",93,"Veg"
"65227","Central African Republic","Food supply (kcal/capita/day)","Sorghum and products",80,"Veg"
"65229","Mauritania","Food supply (kcal/capita/day)","Sorghum and products",150,"Veg"
"65241","Nicaragua","Food supply (kcal/capita/day)","Sorghum and products",14,"Veg"
"65243","CEEAEU","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65244","Northern Africa","Food supply (kcal/capita/day)","Sorghum and products",140,"Veg"
"65249","SOTRLA","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65253","South-Eastern Asia","Food supply (kcal/capita/day)","Sorghum and products",1,"Veg"
"65255","Niger","Food supply (kcal/capita/day)","Sorghum and products",336,"Veg"
"65257","Nepal","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65258","United States of America","Food supply (kcal/capita/day)","Sorghum and products",6,"Veg"
"65262","China","Food supply (kcal/capita/day)","Sorghum and products",5,"Veg"
"65263","Burundi","Food supply (kcal/capita/day)","Sorghum and products",11,"Veg"
"65265","Mozambique","Food supply (kcal/capita/day)","Sorghum and products",92,"Veg"
"65267","Namibia","Food supply (kcal/capita/day)","Sorghum and products",14,"Veg"
"65269","Togo","Food supply (kcal/capita/day)","Sorghum and products",193,"Veg"
"65270","Brunei Darussalam","Food supply (kcal/capita/day)","Sorghum and products",0,"Veg"
"65276","Southern Africa","Food supply (kcal/capita/day)","Sorghum and products",21,"Veg"
"65282","United Republic of Tanzania","Food supply (kcal/capita/day)","Sorghum and products",67,"Veg"
"65285","Germany","Food supply (kcal/capita/day)","Soyabean Oil",126,"Veg"
"65287","Grenada","Food supply (kcal/capita/day)","Soyabean Oil",86,"Veg"
"65292","Congo","Food supply (kcal/capita/day)","Soyabean Oil",3,"Veg"
"65293","Middle Africa","Food supply (kcal/capita/day)","Soyabean Oil",29,"Veg"
"65294","Madagascar","Food supply (kcal/capita/day)","Soyabean Oil",24,"Veg"
"65296","Turkey","Food supply (kcal/capita/day)","Soyabean Oil",66,"Veg"
"65300","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Soyabean Oil",168,"Veg"
"65313","Greece","Food supply (kcal/capita/day)","Soyabean Oil",21,"Veg"
"65319","Ethiopia","Food supply (kcal/capita/day)","Soyabean Oil",2,"Veg"
"65320","Libya","Food supply (kcal/capita/day)","Soyabean Oil",36,"Veg"
"65321","Western Africa","Food supply (kcal/capita/day)","Soyabean Oil",6,"Veg"
"65327","Jordan","Food supply (kcal/capita/day)","Soyabean Oil",117,"Veg"
"65331","Polynesia","Food supply (kcal/capita/day)","Soyabean Oil",15,"Veg"
"65334","Kuwait","Food supply (kcal/capita/day)","Soyabean Oil",69,"Veg"
"65336","Israel","Food supply (kcal/capita/day)","Soyabean Oil",265,"Veg"
"65349","Least Developed Countries","Food supply (kcal/capita/day)","Soyabean Oil",26,"Veg"
"65352","Democratic People's Republic of Korea","Food supply (kcal/capita/day)","Soyabean Oil",82,"Veg"
"65353","Nigeria","Food supply (kcal/capita/day)","Soyabean Oil",1,"Veg"
"65360","United Arab Emirates","Food supply (kcal/capita/day)","Soyabean Oil",146,"Veg"
"65361","New Zealand","Food supply (kcal/capita/day)","Soyabean Oil",58,"Veg"
"65366","Republic of Korea","Food supply (kcal/capita/day)","Soyabean Oil",216,"Veg"
"65370","CEEAEU","Food supply (kcal/capita/day)","Soyabean Oil",23.8967474217367,"Veg"
"65377","Italy","Food supply (kcal/capita/day)","Soyabean Oil",192,"Veg"
"65379","Colombia","Food supply (kcal/capita/day)","Soyabean Oil",135,"Veg"
"65381","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)","Soyabean Oil",96,"Veg"
"65384","Antigua and Barbuda","Food supply (kcal/capita/day)","Soyabean Oil",97,"Veg"
"65387","Republic of Moldova","Food supply (kcal/capita/day)","Soyabean Oil",7,"Veg"
"65390","Peru","Food supply (kcal/capita/day)","Soyabean Oil",74,"Veg"
"65391","China, Taiwan Province of","Food supply (kcal/capita/day)","Soyabean Oil",408,"Veg"
"65397","Bangladesh","Food supply (kcal/capita/day)","Soyabean Oil",53,"Veg"
"65398","Malawi","Food supply (kcal/capita/day)","Soyabean Oil",29,"Veg"
"65399","CALACA","Food supply (kcal/capita/day)","Soyabean Oil",133.587529939985,"Veg"
"65404","World","Food supply (kcal/capita/day)","Soyabean Oil",85,"Veg"
"65405","Yemen","Food supply (kcal/capita/day)","Soyabean Oil",1,"Veg"
"65406","Chile","Food supply (kcal/capita/day)","Soyabean Oil",115,"Veg"
"65413","Kenya","Food supply (kcal/capita/day)","Soyabean Oil",2,"Veg"
"65417","Australia","Food supply (kcal/capita/day)","Soyabean Oil",37,"Veg"
"65428","Norway","Food supply (kcal/capita/day)","Soyabean Oil",118,"Veg"
"65432","Cameroon","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65434","SUSAAF","Food supply (kcal/capita/day)","Soyabean Oil",18.9910731200006,"Veg"
"65439","Côte d'Ivoire","Food supply (kcal/capita/day)","Soyabean Oil",2,"Veg"
"65443","Asia","Food supply (kcal/capita/day)","Soyabean Oil",49,"Veg"
"65445","Fiji","Food supply (kcal/capita/day)","Soyabean Oil",123,"Veg"
"65451","Southern Asia","Food supply (kcal/capita/day)","Soyabean Oil",40,"Veg"
"65453","Burundi","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65458","Djibouti","Food supply (kcal/capita/day)","Soyabean Oil",41,"Veg"
"65460","European Union","Food supply (kcal/capita/day)","Soyabean Oil",101,"Veg"
"65465","Democratic Republic of the Congo","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65467","Zimbabwe","Food supply (kcal/capita/day)","Soyabean Oil",69,"Veg"
"65469","United States of America","Food supply (kcal/capita/day)","Soyabean Oil",527,"Veg"
"65480","China, Macao SAR","Food supply (kcal/capita/day)","Soyabean Oil",35,"Veg"
"65490","Mauritius","Food supply (kcal/capita/day)","Soyabean Oil",301,"Veg"
"65491","Luxembourg","Food supply (kcal/capita/day)","Soyabean Oil",16,"Veg"
"65495","Belize","Food supply (kcal/capita/day)","Soyabean Oil",32,"Veg"
"65498","Northern Europe","Food supply (kcal/capita/day)","Soyabean Oil",87,"Veg"
"65501","Argentina","Food supply (kcal/capita/day)","Soyabean Oil",66,"Veg"
"65504","Burkina Faso","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65506","Low Income Food Deficit Countries","Food supply (kcal/capita/day)","Soyabean Oil",31,"Veg"
"65509","Eastern Asia","Food supply (kcal/capita/day)","Soyabean Oil",63,"Veg"
"65511","Mozambique","Food supply (kcal/capita/day)","Soyabean Oil",30,"Veg"
"65518","Mexico","Food supply (kcal/capita/day)","Soyabean Oil",130,"Veg"
"65524","Benin","Food supply (kcal/capita/day)","Soyabean Oil",5,"Veg"
"65531","Iceland","Food supply (kcal/capita/day)","Soyabean Oil",122,"Veg"
"65539","Maldives","Food supply (kcal/capita/day)","Soyabean Oil",19,"Veg"
"65543","Sudan (former)","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65561","Sweden","Food supply (kcal/capita/day)","Soyabean Oil",14,"Veg"
"65562","Botswana","Food supply (kcal/capita/day)","Soyabean Oil",1,"Veg"
"65568","Austria","Food supply (kcal/capita/day)","Soyabean Oil",37,"Veg"
"65569","Haiti","Food supply (kcal/capita/day)","Soyabean Oil",124,"Veg"
"65570","Canada","Food supply (kcal/capita/day)","Soyabean Oil",119,"Veg"
"65571","Northern Africa","Food supply (kcal/capita/day)","Soyabean Oil",95,"Veg"
"65572","Rwanda","Food supply (kcal/capita/day)","Soyabean Oil",2,"Veg"
"65576","Azerbaijan","Food supply (kcal/capita/day)","Soyabean Oil",10,"Veg"
"65577","Malaysia","Food supply (kcal/capita/day)","Soyabean Oil",44,"Veg"
"65582","Bosnia and Herzegovina","Food supply (kcal/capita/day)","Soyabean Oil",35,"Veg"
"65587","Western Europe","Food supply (kcal/capita/day)","Soyabean Oil",106,"Veg"
"65590","Uganda","Food supply (kcal/capita/day)","Soyabean Oil",17,"Veg"
"65591","Comoros","Food supply (kcal/capita/day)","Soyabean Oil",3,"Veg"
"65592","Armenia","Food supply (kcal/capita/day)","Soyabean Oil",5,"Veg"
"65602","Eastern Africa","Food supply (kcal/capita/day)","Soyabean Oil",14,"Veg"
"65604","Mali","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65605","Sao Tome and Principe","Food supply (kcal/capita/day)","Soyabean Oil",29,"Veg"
"65609","Liberia","Food supply (kcal/capita/day)","Soyabean Oil",7,"Veg"
"65612","Denmark","Food supply (kcal/capita/day)","Soyabean Oil",47,"Veg"
"65619","El Salvador","Food supply (kcal/capita/day)","Soyabean Oil",68,"Veg"
"65621","Swaziland","Food supply (kcal/capita/day)","Soyabean Oil",2,"Veg"
"65623","Bulgaria","Food supply (kcal/capita/day)","Soyabean Oil",37,"Veg"
"65624","CANAME","Food supply (kcal/capita/day)","Soyabean Oil",87.3891719660358,"Veg"
"65628","SOASIA","Food supply (kcal/capita/day)","Soyabean Oil",31.6258834277646,"Veg"
"65629","Nepal","Food supply (kcal/capita/day)","Soyabean Oil",104,"Veg"
"65632","Guyana","Food supply (kcal/capita/day)","Soyabean Oil",11,"Veg"
"65635","Spain","Food supply (kcal/capita/day)","Soyabean Oil",133,"Veg"
"65640","Zambia","Food supply (kcal/capita/day)","Soyabean Oil",28,"Veg"
"65643","Somalia","Food supply (kcal/capita/day)","Soyabean Oil",4,"Veg"
"65646","Sri Lanka","Food supply (kcal/capita/day)","Soyabean Oil",1,"Veg"
"65665","Dominican Republic","Food supply (kcal/capita/day)","Soyabean Oil",230,"Veg"
"65673","Gambia","Food supply (kcal/capita/day)","Soyabean Oil",3,"Veg"
"65674","Slovenia","Food supply (kcal/capita/day)","Soyabean Oil",181,"Veg"
"65680","China, mainland","Food supply (kcal/capita/day)","Soyabean Oil",48,"Veg"
"65683","Brazil","Food supply (kcal/capita/day)","Soyabean Oil",328,"Veg"
"65710","Mongolia","Food supply (kcal/capita/day)","Soyabean Oil",65,"Veg"
"65712","Barbados","Food supply (kcal/capita/day)","Soyabean Oil",266,"Veg"
"65719","Vanuatu","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65720","Cuba","Food supply (kcal/capita/day)","Soyabean Oil",168,"Veg"
"65726","Bahamas","Food supply (kcal/capita/day)","Soyabean Oil",10,"Veg"
"65727","Switzerland","Food supply (kcal/capita/day)","Soyabean Oil",28,"Veg"
"65728","Cyprus","Food supply (kcal/capita/day)","Soyabean Oil",81,"Veg"
"65729","Lao People's Democratic Republic","Food supply (kcal/capita/day)","Soyabean Oil",4,"Veg"
"65734","Small Island Developing States","Food supply (kcal/capita/day)","Soyabean Oil",152,"Veg"
"65738","Gabon","Food supply (kcal/capita/day)","Soyabean Oil",27,"Veg"
"65741","South-Eastern Asia","Food supply (kcal/capita/day)","Soyabean Oil",38,"Veg"
"65751","New Caledonia","Food supply (kcal/capita/day)","Soyabean Oil",22,"Veg"
"65758","Caribbean","Food supply (kcal/capita/day)","Soyabean Oil",169,"Veg"
"65760","Albania","Food supply (kcal/capita/day)","Soyabean Oil",1,"Veg"
"65766","Hungary","Food supply (kcal/capita/day)","Soyabean Oil",37,"Veg"
"65768","Europe","Food supply (kcal/capita/day)","Soyabean Oil",75,"Veg"
"65770","ESEASP","Food supply (kcal/capita/day)","Soyabean Oil",37.4350339986982,"Veg"
"65771","Trinidad and Tobago","Food supply (kcal/capita/day)","Soyabean Oil",190,"Veg"
"65772","Angola","Food supply (kcal/capita/day)","Soyabean Oil",87,"Veg"
"65775","Namibia","Food supply (kcal/capita/day)","Soyabean Oil",2,"Veg"
"65779","Belgium","Food supply (kcal/capita/day)","Soyabean Oil",121,"Veg"
"65783","Uzbekistan","Food supply (kcal/capita/day)","Soyabean Oil",5,"Veg"
"65784","South America","Food supply (kcal/capita/day)","Soyabean Oil",225,"Veg"
"65787","Southern Africa","Food supply (kcal/capita/day)","Soyabean Oil",109,"Veg"
"65788","Serbia and Montenegro","Food supply (kcal/capita/day)","Soyabean Oil",98,"Veg"
"65792","Suriname","Food supply (kcal/capita/day)","Soyabean Oil",266,"Veg"
"65796","Poland","Food supply (kcal/capita/day)","Soyabean Oil",41,"Veg"
"65801","Afghanistan","Food supply (kcal/capita/day)","Soyabean Oil",13,"Veg"
"65806","France","Food supply (kcal/capita/day)","Soyabean Oil",97,"Veg"
"65836","Mauritania","Food supply (kcal/capita/day)","Soyabean Oil",137,"Veg"
"65843","Ireland","Food supply (kcal/capita/day)","Soyabean Oil",72,"Veg"
"65845","Brunei Darussalam","Food supply (kcal/capita/day)","Soyabean Oil",3,"Veg"
"65848","Eritrea","Food supply (kcal/capita/day)","Soyabean Oil",5,"Veg"
"65852","Micronesia","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65858","Land Locked Developing Countries","Food supply (kcal/capita/day)","Soyabean Oil",21,"Veg"
"65860","Estonia","Food supply (kcal/capita/day)","Soyabean Oil",39,"Veg"
"65866","Central Asia","Food supply (kcal/capita/day)","Soyabean Oil",7,"Veg"
"65870","Portugal","Food supply (kcal/capita/day)","Soyabean Oil",89,"Veg"
"65879","Occupied Palestinian Territory","Food supply (kcal/capita/day)","Soyabean Oil",27,"Veg"
"65883","Western Asia","Food supply (kcal/capita/day)","Soyabean Oil",65,"Veg"
"65884","Viet Nam","Food supply (kcal/capita/day)","Soyabean Oil",30,"Veg"
"65885","Northern America","Food supply (kcal/capita/day)","Soyabean Oil",486,"Veg"
"65891","Latvia","Food supply (kcal/capita/day)","Soyabean Oil",139,"Veg"
"65895","Southern Europe","Food supply (kcal/capita/day)","Soyabean Oil",129,"Veg"
"65899","Indonesia","Food supply (kcal/capita/day)","Soyabean Oil",45,"Veg"
"65902","Belarus","Food supply (kcal/capita/day)","Soyabean Oil",40,"Veg"
"65904","Slovakia","Food supply (kcal/capita/day)","Soyabean Oil",39,"Veg"
"65907","Ecuador","Food supply (kcal/capita/day)","Soyabean Oil",126,"Veg"
"65916","Americas","Food supply (kcal/capita/day)","Soyabean Oil",302,"Veg"
"65918","Kyrgyzstan","Food supply (kcal/capita/day)","Soyabean Oil",6,"Veg"
"65934","Montenegro","Food supply (kcal/capita/day)","Soyabean Oil",0,"Veg"
"65939","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)","Soyabean Oil",67,"Veg"
"65942","HIGHIN","Food supply (kcal/capita/day)","Soyabean Oil",248.600562586461,"Veg"
