SeriesName,CountryCode,value
Prevalence_of_wasting_male_%_of_children_under_5,SLV,2.400000095
Prevalence_of_wasting_male_%_of_children_under_5,GNQ,2.299999952
Prevalence_of_wasting_male_%_of_children_under_5,ERI,16.79999924
Prevalence_of_wasting_male_%_of_children_under_5,EST,
Prevalence_of_wasting_male_%_of_children_under_5,ETH,11.5
Prevalence_of_wasting_male_%_of_children_under_5,FRO,
Prevalence_of_wasting_male_%_of_children_under_5,FJI,4.699999809
Prevalence_of_wasting_male_%_of_children_under_5,FIN,
Prevalence_of_wasting_male_%_of_children_under_5,FRA,
Prevalence_of_wasting_male_%_of_children_under_5,PYF,
Prevalence_of_wasting_male_%_of_children_under_5,GAB,3.700000048
Prevalence_of_wasting_male_%_of_children_under_5,GMB,8.100000381
Prevalence_of_wasting_male_%_of_children_under_5,GEO,1.799999952
Prevalence_of_wasting_male_%_of_children_under_5,DEU,1.200000048
Prevalence_of_wasting_male_%_of_children_under_5,GHA,9.699999809
Prevalence_of_wasting_male_%_of_children_under_5,GRC,
Prevalence_of_wasting_male_%_of_children_under_5,GRL,
Prevalence_of_wasting_male_%_of_children_under_5,GRD,
Prevalence_of_wasting_male_%_of_children_under_5,GUM,
Prevalence_of_wasting_male_%_of_children_under_5,GTM,1.100000024
Prevalence_of_wasting_male_%_of_children_under_5,GIN,6.599999905
Prevalence_of_wasting_male_%_of_children_under_5,GNB,4.599999905
Prevalence_of_wasting_male_%_of_children_under_5,GUY,6.900000095
Prevalence_of_wasting_male_%_of_children_under_5,HTI,5.599999905
Prevalence_of_wasting_male_%_of_children_under_5,HND,1.799999952
Prevalence_of_wasting_male_%_of_children_under_5,HKG,
Prevalence_of_wasting_male_%_of_children_under_5,HUN,
Prevalence_of_wasting_male_%_of_children_under_5,ISL,
Prevalence_of_wasting_male_%_of_children_under_5,IND,20.70000076
Prevalence_of_wasting_male_%_of_children_under_5,IDN,12.5
Prevalence_of_wasting_male_%_of_children_under_5,IRN,
Prevalence_of_wasting_male_%_of_children_under_5,IRQ,6.199999809
Prevalence_of_wasting_male_%_of_children_under_5,IRL,
Prevalence_of_wasting_male_%_of_children_under_5,IMY,
Prevalence_of_wasting_male_%_of_children_under_5,ISR,
Prevalence_of_wasting_male_%_of_children_under_5,ITA,
Prevalence_of_wasting_male_%_of_children_under_5,JAM,4.900000095
Prevalence_of_wasting_male_%_of_children_under_5,JPN,
Prevalence_of_wasting_male_%_of_children_under_5,JOR,1.600000024
Prevalence_of_wasting_male_%_of_children_under_5,KAZ,4.400000095
Prevalence_of_wasting_male_%_of_children_under_5,KEN,8.199999809
Prevalence_of_wasting_male_%_of_children_under_5,KIR,
Prevalence_of_wasting_male_%_of_children_under_5,PRK,5
Prevalence_of_wasting_male_%_of_children_under_5,KOR,0.899999976
Prevalence_of_wasting_male_%_of_children_under_5,KSV,
Prevalence_of_wasting_male_%_of_children_under_5,KWT,2.400000095
Prevalence_of_wasting_male_%_of_children_under_5,KGZ,3.5
Prevalence_of_wasting_male_%_of_children_under_5,LAO,7.800000191
Prevalence_of_wasting_male_%_of_children_under_5,LVA,
Prevalence_of_wasting_male_%_of_children_under_5,LBN,7.800000191
Prevalence_of_wasting_male_%_of_children_under_5,LSO,4.199999809
Prevalence_of_wasting_male_%_of_children_under_5,LBR,7.900000095
Prevalence_of_wasting_male_%_of_children_under_5,LBY,6.800000191
Prevalence_of_wasting_male_%_of_children_under_5,LIE,
Prevalence_of_wasting_male_%_of_children_under_5,LTU,
Prevalence_of_wasting_male_%_of_children_under_5,LUX,
Prevalence_of_wasting_male_%_of_children_under_5,MAC,
Prevalence_of_wasting_male_%_of_children_under_5,MKD,7.599999905
Prevalence_of_wasting_male_%_of_children_under_5,MDG,18
Prevalence_of_wasting_male_%_of_children_under_5,MWI,4.400000095
Prevalence_of_wasting_male_%_of_children_under_5,MYS,
Prevalence_of_wasting_male_%_of_children_under_5,MDV,13.5
Prevalence_of_wasting_male_%_of_children_under_5,MLI,16.20000076
Prevalence_of_wasting_male_%_of_children_under_5,MLT,
Prevalence_of_wasting_male_%_of_children_under_5,MHL,
Prevalence_of_wasting_male_%_of_children_under_5,MRT,13.10000038
Prevalence_of_wasting_male_%_of_children_under_5,MUS,
Prevalence_of_wasting_male_%_of_children_under_5,MEX,1.799999952
Prevalence_of_wasting_male_%_of_children_under_5,FSM,
Prevalence_of_wasting_male_%_of_children_under_5,MDA,6
Prevalence_of_wasting_male_%_of_children_under_5,MCO,
Prevalence_of_wasting_male_%_of_children_under_5,MNG,2.599999905
Prevalence_of_wasting_male_%_of_children_under_5,MNE,4.300000191
Prevalence_of_wasting_male_%_of_children_under_5,MAR,2.799999952
Prevalence_of_wasting_male_%_of_children_under_5,MOZ,6.699999809
Prevalence_of_wasting_male_%_of_children_under_5,MMR,8.699999809
Prevalence_of_wasting_male_%_of_children_under_5,NAM,7.300000191
Prevalence_of_wasting_male_%_of_children_under_5,NPL,12.30000019
Prevalence_of_wasting_male_%_of_children_under_5,NLD,
Prevalence_of_wasting_male_%_of_children_under_5,NCL,
Prevalence_of_wasting_male_%_of_children_under_5,NZL,
Prevalence_of_wasting_male_%_of_children_under_5,NIC,1.5
Prevalence_of_wasting_male_%_of_children_under_5,NER,13.80000019
Prevalence_of_wasting_male_%_of_children_under_5,NGA,11
Prevalence_of_wasting_male_%_of_children_under_5,MNP,
Prevalence_of_wasting_male_%_of_children_under_5,NOR,
Prevalence_of_wasting_male_%_of_children_under_5,OMN,8.100000381
Prevalence_of_wasting_male_%_of_children_under_5,PAK,15.5
Prevalence_of_wasting_male_%_of_children_under_5,PLW,
Prevalence_of_wasting_male_%_of_children_under_5,PAN,1.100000024
Prevalence_of_wasting_male_%_of_children_under_5,PNG,4.800000191
Prevalence_of_wasting_male_%_of_children_under_5,PRY,
Prevalence_of_wasting_male_%_of_children_under_5,PER,0.899999976
Prevalence_of_wasting_male_%_of_children_under_5,PHL,7.5
Prevalence_of_wasting_male_%_of_children_under_5,POL,
Prevalence_of_wasting_male_%_of_children_under_5,PRT,
Prevalence_of_wasting_male_%_of_children_under_5,PRI,
Prevalence_of_wasting_male_%_of_children_under_5,QAT,
Prevalence_of_wasting_male_%_of_children_under_5,ROM,3.599999905
Prevalence_of_wasting_male_%_of_children_under_5,RUS,
Prevalence_of_wasting_male_%_of_children_under_5,RWA,3.5
Prevalence_of_wasting_male_%_of_children_under_5,WSM,
Prevalence_of_wasting_male_%_of_children_under_5,SMR,
Prevalence_of_wasting_male_%_of_children_under_5,STP,11.30000019
Prevalence_of_wasting_male_%_of_children_under_5,SAU,12.69999981
Prevalence_of_wasting_male_%_of_children_under_5,SEN,9.899999619
Prevalence_of_wasting_male_%_of_children_under_5,SRB,2.700000048
Prevalence_of_wasting_male_%_of_children_under_5,SYC,
Prevalence_of_wasting_male_%_of_children_under_5,SLE,10.30000019
Prevalence_of_wasting_male_%_of_children_under_5,SGP,3.799999952
Prevalence_of_wasting_male_%_of_children_under_5,SXM,
Prevalence_of_wasting_male_%_of_children_under_5,SVK,
Prevalence_of_wasting_male_%_of_children_under_5,SVN,
Prevalence_of_wasting_male_%_of_children_under_5,SLB,
Prevalence_of_wasting_male_%_of_children_under_5,SOM,14.39999962
Prevalence_of_wasting_male_%_of_children_under_5,ZAF,8.199999809
Prevalence_of_wasting_male_%_of_children_under_5,SSD,26.20000076
Prevalence_of_wasting_male_%_of_children_under_5,ESP,
Prevalence_of_wasting_male_%_of_children_under_5,LKA,12.10000038
Prevalence_of_wasting_male_%_of_children_under_5,KNA,
Prevalence_of_wasting_male_%_of_children_under_5,LCA,
Prevalence_of_wasting_male_%_of_children_under_5,MAF,
Prevalence_of_wasting_male_%_of_children_under_5,VCT,
Prevalence_of_wasting_male_%_of_children_under_5,SDN,15
Prevalence_of_wasting_male_%_of_children_under_5,SUR,5.800000191
Prevalence_of_wasting_male_%_of_children_under_5,SWZ,0.5
Prevalence_of_wasting_male_%_of_children_under_5,SWE,
Prevalence_of_wasting_male_%_of_children_under_5,CHE,
Prevalence_of_wasting_male_%_of_children_under_5,SYR,12.5
Prevalence_of_wasting_male_%_of_children_under_5,TJK,6.800000191
Prevalence_of_wasting_male_%_of_children_under_5,TZA,5.800000191
Prevalence_of_wasting_male_%_of_children_under_5,THA,4.599999905
Prevalence_of_wasting_male_%_of_children_under_5,TMP,20.39999962
Prevalence_of_wasting_male_%_of_children_under_5,TGO,5.900000095
Prevalence_of_wasting_male_%_of_children_under_5,TON,
Prevalence_of_wasting_male_%_of_children_under_5,TTO,5.800000191
Prevalence_of_wasting_male_%_of_children_under_5,TUN,3.599999905
Prevalence_of_wasting_male_%_of_children_under_5,TUR,1.5
Prevalence_of_wasting_male_%_of_children_under_5,TKM,
Prevalence_of_wasting_male_%_of_children_under_5,TCA,
Prevalence_of_wasting_male_%_of_children_under_5,TUV,
Prevalence_of_wasting_male_%_of_children_under_5,UGA,4.800000191
Prevalence_of_wasting_male_%_of_children_under_5,UKR,8.5
Prevalence_of_wasting_male_%_of_children_under_5,ARE,
Prevalence_of_wasting_male_%_of_children_under_5,GBR,
Prevalence_of_wasting_male_%_of_children_under_5,USA,0.800000012
Prevalence_of_wasting_male_%_of_children_under_5,URY,1.100000024
Prevalence_of_wasting_male_%_of_children_under_5,UZB,5.300000191
Prevalence_of_wasting_male_%_of_children_under_5,VUT,6.199999809
Prevalence_of_wasting_male_%_of_children_under_5,VEN,
Prevalence_of_wasting_male_%_of_children_under_5,VNM,4.599999905
Prevalence_of_wasting_male_%_of_children_under_5,VIR,
Prevalence_of_wasting_male_%_of_children_under_5,WBG,1.700000048
Prevalence_of_wasting_male_%_of_children_under_5,YEM,16.79999924
Prevalence_of_wasting_male_%_of_children_under_5,ZMB,6
Prevalence_of_wasting_male_%_of_children_under_5,ZWE,3.700000048
Prevalence_of_wasting_male_%_of_children_under_5,ARB,
Prevalence_of_wasting_male_%_of_children_under_5,CSS,
Prevalence_of_wasting_male_%_of_children_under_5,EAS,
Prevalence_of_wasting_male_%_of_children_under_5,EAP,
Prevalence_of_wasting_male_%_of_children_under_5,EMU,
Prevalence_of_wasting_male_%_of_children_under_5,ECS,
Prevalence_of_wasting_male_%_of_children_under_5,ECA,
Prevalence_of_wasting_male_%_of_children_under_5,EUU,
Prevalence_of_wasting_male_%_of_children_under_5,HPC,
Prevalence_of_wasting_male_%_of_children_under_5,HIC,
Prevalence_of_wasting_male_%_of_children_under_5,OEC,
Prevalence_of_wasting_male_%_of_children_under_5,NOC,
Prevalence_of_wasting_male_%_of_children_under_5,LCN,
Prevalence_of_wasting_male_%_of_children_under_5,LAC,
Prevalence_of_wasting_male_%_of_children_under_5,LDC,
Prevalence_of_wasting_male_%_of_children_under_5,LMY,
Prevalence_of_wasting_male_%_of_children_under_5,LIC,
Prevalence_of_wasting_male_%_of_children_under_5,LMC,
Prevalence_of_wasting_male_%_of_children_under_5,MEA,
Prevalence_of_wasting_male_%_of_children_under_5,MNA,
Prevalence_of_wasting_male_%_of_children_under_5,MIC,
Prevalence_of_wasting_male_%_of_children_under_5,NAC,
Prevalence_of_wasting_male_%_of_children_under_5,INX,
Prevalence_of_wasting_male_%_of_children_under_5,OED,
Prevalence_of_wasting_male_%_of_children_under_5,OSS,
Prevalence_of_wasting_male_%_of_children_under_5,PSS,
Prevalence_of_wasting_male_%_of_children_under_5,SST,
Prevalence_of_wasting_male_%_of_children_under_5,SAS,
Prevalence_of_wasting_male_%_of_children_under_5,SSF,
Prevalence_of_wasting_male_%_of_children_under_5,SSA,
Prevalence_of_wasting_male_%_of_children_under_5,UMC,
Prevalence_of_wasting_male_%_of_children_under_5,WLD,
Prevalence_of_overweight_female_%_of_children_under_5,AFG,2.599999905
Prevalence_of_overweight_female_%_of_children_under_5,ALB,23.39999962
Prevalence_of_overweight_female_%_of_children_under_5,DZA,12.39999962
Prevalence_of_overweight_female_%_of_children_under_5,ASM,
Prevalence_of_overweight_female_%_of_children_under_5,ADO,
Prevalence_of_overweight_female_%_of_children_under_5,AGO,5.5
Prevalence_of_overweight_female_%_of_children_under_5,ATG,
Prevalence_of_overweight_female_%_of_children_under_5,ARG,9.5
Prevalence_of_overweight_female_%_of_children_under_5,ARM,14.60000038
Prevalence_of_overweight_female_%_of_children_under_5,ABW,
Prevalence_of_overweight_female_%_of_children_under_5,AUS,
Prevalence_of_overweight_female_%_of_children_under_5,AUT,
Prevalence_of_overweight_female_%_of_children_under_5,AZE,12.69999981
Prevalence_of_overweight_female_%_of_children_under_5,BHS,
Prevalence_of_overweight_female_%_of_children_under_5,BHR,
Prevalence_of_overweight_female_%_of_children_under_5,BGD,2.099999905
Prevalence_of_overweight_female_%_of_children_under_5,BRB,
Prevalence_of_overweight_female_%_of_children_under_5,BLR,8.100000381
Prevalence_of_overweight_female_%_of_children_under_5,BEL,
Prevalence_of_overweight_female_%_of_children_under_5,BLZ,7.099999905
Prevalence_of_overweight_female_%_of_children_under_5,BEN,11.30000019
Prevalence_of_overweight_female_%_of_children_under_5,BMU,
Prevalence_of_overweight_female_%_of_children_under_5,BTN,7.599999905
Prevalence_of_overweight_female_%_of_children_under_5,BOL,8.100000381
Prevalence_of_overweight_female_%_of_children_under_5,BIH,18
Prevalence_of_overweight_female_%_of_children_under_5,BWA,11.10000038
Prevalence_of_overweight_female_%_of_children_under_5,BRA,7.699999809
Prevalence_of_overweight_female_%_of_children_under_5,BRN,
Prevalence_of_overweight_female_%_of_children_under_5,BGR,12.60000038
Prevalence_of_overweight_female_%_of_children_under_5,BFA,2.900000095
Prevalence_of_overweight_female_%_of_children_under_5,BDI,2.599999905
Prevalence_of_overweight_female_%_of_children_under_5,KHM,1.899999976
Prevalence_of_overweight_female_%_of_children_under_5,CMR,5.099999905
Prevalence_of_overweight_female_%_of_children_under_5,CAN,
Prevalence_of_overweight_female_%_of_children_under_5,CPV,
Prevalence_of_overweight_female_%_of_children_under_5,CYM,
Prevalence_of_overweight_female_%_of_children_under_5,CAF,9.100000381
Prevalence_of_overweight_female_%_of_children_under_5,TCD,4.400000095
Prevalence_of_overweight_female_%_of_children_under_5,CHI,
Prevalence_of_overweight_female_%_of_children_under_5,CHL,9.100000381
Prevalence_of_overweight_female_%_of_children_under_5,CHN,5.599999905
Prevalence_of_overweight_female_%_of_children_under_5,COL,4.199999809
Prevalence_of_overweight_female_%_of_children_under_5,COM,21.89999962
Prevalence_of_overweight_female_%_of_children_under_5,ZAR,4.699999809
Prevalence_of_overweight_female_%_of_children_under_5,COG,8.600000381
Prevalence_of_overweight_female_%_of_children_under_5,CRI,7.900000095
Prevalence_of_overweight_female_%_of_children_under_5,CIV,4.900000095
Prevalence_of_overweight_female_%_of_children_under_5,HRV,
Prevalence_of_overweight_female_%_of_children_under_5,CUB,
Prevalence_of_overweight_female_%_of_children_under_5,CUW,
Prevalence_of_overweight_female_%_of_children_under_5,CYP,
Prevalence_of_overweight_female_%_of_children_under_5,CZE,4.099999905
Prevalence_of_overweight_female_%_of_children_under_5,DNK,
Prevalence_of_overweight_female_%_of_children_under_5,DJI,8.5
Prevalence_of_overweight_female_%_of_children_under_5,DMA,
Prevalence_of_overweight_female_%_of_children_under_5,DOM,7.5
Prevalence_of_overweight_female_%_of_children_under_5,ECU,5
Prevalence_of_overweight_female_%_of_children_under_5,EGY,21.20000076
Prevalence_of_overweight_female_%_of_children_under_5,SLV,5
Prevalence_of_overweight_female_%_of_children_under_5,GNQ,4
Prevalence_of_overweight_female_%_of_children_under_5,ERI,1.399999976
Prevalence_of_overweight_female_%_of_children_under_5,EST,
Prevalence_of_overweight_female_%_of_children_under_5,ETH,2
Prevalence_of_overweight_female_%_of_children_under_5,FRO,
Prevalence_of_overweight_female_%_of_children_under_5,FJI,4.800000191
Prevalence_of_overweight_female_%_of_children_under_5,FIN,
Prevalence_of_overweight_female_%_of_children_under_5,FRA,
Prevalence_of_overweight_female_%_of_children_under_5,PYF,
Prevalence_of_overweight_female_%_of_children_under_5,GAB,6.199999809
Prevalence_of_overweight_female_%_of_children_under_5,GMB,2.5
Prevalence_of_overweight_female_%_of_children_under_5,GEO,18.29999924
Prevalence_of_overweight_female_%_of_children_under_5,DEU,3.299999952
Prevalence_of_overweight_female_%_of_children_under_5,GHA,5.900000095
Prevalence_of_overweight_female_%_of_children_under_5,GRC,
Prevalence_of_overweight_female_%_of_children_under_5,GRL,
Prevalence_of_overweight_female_%_of_children_under_5,GRD,
Prevalence_of_overweight_female_%_of_children_under_5,GUM,
Prevalence_of_overweight_female_%_of_children_under_5,GTM,4.599999905
Prevalence_of_overweight_female_%_of_children_under_5,GIN,2.700000048
Prevalence_of_overweight_female_%_of_children_under_5,GNB,2.5
Prevalence_of_overweight_female_%_of_children_under_5,GUY,8.399999619
Prevalence_of_overweight_female_%_of_children_under_5,HTI,3.099999905
Prevalence_of_overweight_female_%_of_children_under_5,HND,4.800000191
Prevalence_of_overweight_female_%_of_children_under_5,HKG,
Prevalence_of_overweight_female_%_of_children_under_5,HUN,
Prevalence_of_overweight_female_%_of_children_under_5,ISL,
Prevalence_of_overweight_female_%_of_children_under_5,IND,1.700000048
Prevalence_of_overweight_female_%_of_children_under_5,IDN,13
Prevalence_of_overweight_female_%_of_children_under_5,IRN,
Prevalence_of_overweight_female_%_of_children_under_5,IRQ,14.30000019
Prevalence_of_overweight_female_%_of_children_under_5,IRL,
Prevalence_of_overweight_female_%_of_children_under_5,IMY,
Prevalence_of_overweight_female_%_of_children_under_5,ISR,
Prevalence_of_overweight_female_%_of_children_under_5,ITA,
Prevalence_of_overweight_female_%_of_children_under_5,JAM,4.800000191
Prevalence_of_overweight_female_%_of_children_under_5,JPN,
Prevalence_of_overweight_female_%_of_children_under_5,JOR,5.199999809
Prevalence_of_overweight_female_%_of_children_under_5,KAZ,11.80000019
Prevalence_of_overweight_female_%_of_children_under_5,KEN,5.300000191
Prevalence_of_overweight_female_%_of_children_under_5,KIR,
Prevalence_of_overweight_female_%_of_children_under_5,PRK,1.100000024
Prevalence_of_overweight_female_%_of_children_under_5,KOR,4.199999809
Prevalence_of_overweight_female_%_of_children_under_5,KSV,
Prevalence_of_overweight_female_%_of_children_under_5,KWT,8.899999619
Prevalence_of_overweight_female_%_of_children_under_5,KGZ,8.600000381
Prevalence_of_overweight_female_%_of_children_under_5,LAO,1
Prevalence_of_overweight_female_%_of_children_under_5,LVA,
Prevalence_of_overweight_female_%_of_children_under_5,LBN,18
Prevalence_of_overweight_female_%_of_children_under_5,LSO,6.900000095
Prevalence_of_overweight_female_%_of_children_under_5,LBR,3.5
Prevalence_of_overweight_female_%_of_children_under_5,LBY,21.60000038
Prevalence_of_overweight_female_%_of_children_under_5,LIE,
Prevalence_of_overweight_female_%_of_children_under_5,LTU,
Prevalence_of_overweight_female_%_of_children_under_5,LUX,
Prevalence_of_overweight_female_%_of_children_under_5,MAC,
Prevalence_of_overweight_female_%_of_children_under_5,MKD,17.39999962
Prevalence_of_overweight_female_%_of_children_under_5,MDG,6.099999905
Prevalence_of_overweight_female_%_of_children_under_5,MWI,8.199999809
Prevalence_of_overweight_female_%_of_children_under_5,MYS,
Prevalence_of_overweight_female_%_of_children_under_5,MDV,6.400000095
Prevalence_of_overweight_female_%_of_children_under_5,MLI,4.599999905
