GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,Display Value,Numeric,Low,High,order,Comments
NCD_BMI_MEAN,PUBLISHED,2004,WPR,KIR,AGE20-PLUS,FMLE,30.5 [29.4-31.6],30.5,29.4,31.6,10635,
NCD_BMI_MEAN,PUBLISHED,2004,AFR,MWI,AGE20-PLUS,FMLE,22.5 [21.9-23.0],22.5,21.9,23,10723,
NCD_BMI_MEAN,PUBLISHED,2004,AFR,MLI,AGE20-PLUS,FMLE,22.3 [21.6-23.0],22.3,21.6,23,10745,
NCD_BMI_MEAN,PUBLISHED,2004,AFR,MRT,AGE20-PLUS,FMLE,25.7 [24.7-26.7],25.7,24.7,26.7,10767,
NCD_BMI_MEAN,PUBLISHED,2004,WPR,FSM,AGE20-PLUS,FMLE,30.6 [29.4-31.8],30.6,29.4,31.8,10789,
NCD_BMI_MEAN,PUBLISHED,2004,EUR,MNE,AGE20-PLUS,FMLE,25.5 [22.5-28.3],25.5,22.5,28.3,10810,
NCD_BMI_MEAN,PUBLISHED,2004,SEAR,MMR,AGE20-PLUS,FMLE,22.2 [21.1-23.3],22.2,21.1,23.3,10832,
NCD_BMI_MEAN,PUBLISHED,2004,SEAR,NPL,AGE20-PLUS,FMLE,20.3 [19.7-21.0],20.3,19.7,21,10852,
NCD_BMI_MEAN,PUBLISHED,2004,AMR,NIC,AGE20-PLUS,FMLE,27.1 [26.5-27.7],27.1,26.5,27.7,10874,
NCD_BMI_MEAN,PUBLISHED,2004,SEAR,PRK,AGE20-PLUS,FMLE,21.3 [18.0-24.5],21.3,18,24.5,10895,
NCD_BMI_MEAN,PUBLISHED,2004,EMR,PAK,AGE20-PLUS,FMLE,23.1 [22.0-24.3],23.1,22,24.3,10916,
NCD_BMI_MEAN,PUBLISHED,2004,AMR,KNA,AGE20-PLUS,FMLE,29.9 [28.6-31.2],29.9,28.6,31.2,11004,
NCD_BMI_MEAN,PUBLISHED,2004,WPR,WSM,AGE20-PLUS,FMLE,32.7 [31.6-33.8],32.7,31.6,33.8,11024,
NCD_BMI_MEAN,PUBLISHED,2004,AFR,SEN,AGE20-PLUS,FMLE,23.8 [23.1-24.6],23.8,23.1,24.6,11046,
NCD_BMI_MEAN,PUBLISHED,2004,AFR,SLE,AGE20-PLUS,FMLE,23.3 [22.4-24.2],23.3,22.4,24.2,11067,
NCD_BMI_MEAN,PUBLISHED,2004,EUR,SVN,AGE20-PLUS,FMLE,26.5 [23.6-29.3],26.5,23.6,29.3,11089,
NCD_BMI_MEAN,PUBLISHED,2004,AFR,ZAF,AGE20-PLUS,FMLE,28.8 [28.2-29.4],28.8,28.2,29.4,11111,
NCD_BMI_MEAN,PUBLISHED,2004,SEAR,LKA,AGE20-PLUS,FMLE,22.9 [22.2-23.5],22.9,22.2,23.5,11133,
NCD_BMI_MEAN,PUBLISHED,2004,AFR,SWZ,AGE20-PLUS,FMLE,28.1 [27.0-29.2],28.1,27,29.2,11154,
NCD_BMI_MEAN,PUBLISHED,2004,EMR,SYR,AGE20-PLUS,FMLE,28.5 [27.4-29.6],28.5,27.4,29.6,11175,
NCD_BMI_MEAN,PUBLISHED,2004,EUR,GBR,AGE20-PLUS,FMLE,26.6 [26.2-27.0],26.6,26.2,27,11263,
NCD_BMI_MEAN,PUBLISHED,2004,AMR,URY,AGE20-PLUS,FMLE,26.1 [24.9-27.2],26.1,24.9,27.2,11284,
NCD_BMI_MEAN,PUBLISHED,2004,AMR,VEN,AGE20-PLUS,FMLE,27.6 [26.4-28.8],27.6,26.4,28.8,11305,
NCD_BMI_MEAN,PUBLISHED,2004,AFR,ZMB,AGE20-PLUS,FMLE,22.7 [22.1-23.2],22.7,22.1,23.2,11326,
NCD_BMI_MEAN,PUBLISHED,2004,WPR,TUV,AGE20-PLUS,MLE,?,,,,11548,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,2004,EUR,SMR,AGE20-PLUS,FMLE,?,,,,11572,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,2004,WPR,TUV,AGE20-PLUS,FMLE,?,,,,11577,No data available.  Estimate could not be calculated due to lack of covariate data.
NCD_BMI_MEAN,PUBLISHED,2005,AMR,ARG,AGE20-PLUS,MLE,27.2 [26.3-28.1],27.2,26.3,28.1,48,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,AUT,AGE20-PLUS,MLE,26.2 [24.6-27.7],26.2,24.6,27.7,70,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,BHR,AGE20-PLUS,MLE,27.4 [26.4-28.3],27.4,26.4,28.3,90,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,BLR,AGE20-PLUS,MLE,25.8 [23.5-28.0],25.8,23.5,28,111,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,BEN,AGE20-PLUS,MLE,22.2 [21.5-22.9],22.2,21.5,22.9,132,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,BIH,AGE20-PLUS,MLE,26.3 [25.6-27.1],26.3,25.6,27.1,153,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,BRN,AGE20-PLUS,MLE,24.1 [21.7-26.4],24.1,21.7,26.4,175,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,BDI,AGE20-PLUS,MLE,21.5 [19.1-24.0],21.5,19.1,24,196,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,CAN,AGE20-PLUS,MLE,27.3 [26.9-27.7],27.3,26.9,27.7,216,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,TCD,AGE20-PLUS,MLE,21.2 [19.9-22.6],21.2,19.9,22.6,238,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,CZE,AGE20-PLUS,MLE,27.7 [27.1-28.3],27.7,27.1,28.3,327,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,DMA,AGE20-PLUS,MLE,24.4 [23.6-25.2],24.4,23.6,25.2,348,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,ECU,AGE20-PLUS,MLE,25.4 [24.0-26.8],25.4,24,26.8,370,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,GNQ,AGE20-PLUS,MLE,23.2 [20.7-25.8],23.2,20.7,25.8,390,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,ETH,AGE20-PLUS,MLE,20.1 [19.1-21.1],20.1,19.1,21.1,411,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,FRA,AGE20-PLUS,MLE,25.7 [25.1-26.2],25.7,25.1,26.2,433,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,DEU,AGE20-PLUS,MLE,27.0 [26.4-27.5],27,26.4,27.5,453,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,GRD,AGE20-PLUS,MLE,25.0 [22.8-27.2],25,22.8,27.2,474,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,GNB,AGE20-PLUS,MLE,21.5 [19.3-23.6],21.5,19.3,23.6,496,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,JAM,AGE20-PLUS,MLE,24.1 [23.6-24.7],24.1,23.6,24.7,586,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,KAZ,AGE20-PLUS,MLE,25.7 [23.9-27.6],25.7,23.9,27.6,608,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,KWT,AGE20-PLUS,MLE,28.7 [28.1-29.2],28.7,28.1,29.2,628,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,LVA,AGE20-PLUS,MLE,26.1 [24.9-27.3],26.1,24.9,27.3,648,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,LBR,AGE20-PLUS,MLE,21.8 [19.6-23.9],21.8,19.6,23.9,671,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,LUX,AGE20-PLUS,MLE,27.1 [25.4-28.7],27.1,25.4,28.7,692,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,MWI,AGE20-PLUS,MLE,21.7 [21.1-22.4],21.7,21.1,22.4,713,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,MLI,AGE20-PLUS,MLE,21.5 [20.5-22.5],21.5,20.5,22.5,735,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,MRT,AGE20-PLUS,MLE,22.4 [21.0-23.7],22.4,21,23.7,755,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,FSM,AGE20-PLUS,MLE,27.8 [26.8-28.8],27.8,26.8,28.8,776,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,NLD,AGE20-PLUS,MLE,25.6 [25.1-26.1],25.6,25.1,26.1,846,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,NER,AGE20-PLUS,MLE,21.0 [20.3-21.7],21,20.3,21.7,867,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,NOR,AGE20-PLUS,MLE,26.6 [26.0-27.2],26.6,26,27.2,887,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,PLW,AGE20-PLUS,MLE,29.7 [27.5-31.9],29.7,27.5,31.9,909,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,PRY,AGE20-PLUS,MLE,25.3 [22.8-27.8],25.3,22.8,27.8,929,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,POL,AGE20-PLUS,MLE,26.4 [25.9-26.9],26.4,25.9,26.9,950,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,ROU,AGE20-PLUS,MLE,25.2 [24.2-26.2],25.2,24.2,26.2,973,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,KNA,AGE20-PLUS,MLE,27.8 [26.8-28.9],27.8,26.8,28.9,993,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,WSM,AGE20-PLUS,MLE,29.9 [29.0-30.7],29.9,29,30.7,1013,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,SEN,AGE20-PLUS,MLE,21.6 [20.0-23.4],21.6,20,23.4,1036,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,SDN,AGE20-PLUS,MLE,22.1 [19.9-24.2],22.1,19.9,24.2,1125,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,SWE,AGE20-PLUS,MLE,26.1 [25.6-26.7],26.1,25.6,26.7,1147,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,TJK,AGE20-PLUS,MLE,23.5 [21.2-25.7],23.5,21.2,25.7,1168,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,GMB,AGE20-PLUS,MLE,21.4 [20.3-22.5],21.4,20.3,22.5,1188,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,TTO,AGE20-PLUS,MLE,26.1 [24.5-27.7],26.1,24.5,27.7,1211,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,TKM,AGE20-PLUS,MLE,24.8 [22.6-27.0],24.8,22.6,27,1232,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,GBR,AGE20-PLUS,MLE,27.1 [26.8-27.5],27.1,26.8,27.5,1252,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,URY,AGE20-PLUS,MLE,26.1 [25.3-27.0],26.1,25.3,27,1274,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,VEN,AGE20-PLUS,MLE,27.1 [26.0-28.1],27.1,26,28.1,1294,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,AUS,AGE20-PLUS,FMLE,26.6 [26.1-27.1],26.6,26.1,27.1,1384,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BHS,AGE20-PLUS,FMLE,29.0 [26.1-31.8],29,26.1,31.8,1406,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BRB,AGE20-PLUS,FMLE,29.3 [27.4-31.2],29.3,27.4,31.2,1426,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BLZ,AGE20-PLUS,FMLE,29.4 [28.4-30.3],29.4,28.4,30.3,1447,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BOL,AGE20-PLUS,FMLE,26.5 [25.8-27.3],26.5,25.8,27.3,1469,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BRA,AGE20-PLUS,FMLE,25.7 [25.2-26.2],25.7,25.2,26.2,1490,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,BFA,AGE20-PLUS,FMLE,21.4 [20.6-22.2],21.4,20.6,22.2,1512,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,CMR,AGE20-PLUS,FMLE,24.5 [23.8-25.2],24.5,23.8,25.2,1533,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,CAF,AGE20-PLUS,FMLE,22.0 [20.3-23.7],22,20.3,23.7,1553,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,CHN,AGE20-PLUS,FMLE,22.8 [22.4-23.3],22.8,22.4,23.3,1575,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,DJI,AGE20-PLUS,FMLE,24.0 [21.1-26.9],24,21.1,26.9,1665,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,TLS,AGE20-PLUS,FMLE,21.4 [18.5-24.3],21.4,18.5,24.3,1686,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,SLV,AGE20-PLUS,FMLE,27.4 [26.6-28.1],27.4,26.6,28.1,1708,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,EST,AGE20-PLUS,FMLE,25.1 [23.7-26.6],25.1,23.7,26.6,1728,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,FIN,AGE20-PLUS,FMLE,25.5 [24.9-26.2],25.5,24.9,26.2,1749,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,GEO,AGE20-PLUS,FMLE,26.2 [23.3-29.1],26.2,23.3,29.1,1771,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,GRC,AGE20-PLUS,FMLE,24.9 [23.7-26.1],24.9,23.7,26.1,1791,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,GIN,AGE20-PLUS,FMLE,22.2 [21.4-23.1],22.2,21.4,23.1,1812,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,HTI,AGE20-PLUS,FMLE,23.0 [22.2-23.8],23,22.2,23.8,1834,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,JOR,AGE20-PLUS,FMLE,29.2 [28.8-29.6],29.2,28.8,29.6,1923,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,KIR,AGE20-PLUS,FMLE,30.7 [29.6-31.9],30.7,29.6,31.9,1945,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,LAO,AGE20-PLUS,FMLE,21.7 [20.6-22.8],21.7,20.6,22.8,1965,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,LSO,AGE20-PLUS,FMLE,26.5 [25.6-27.5],26.5,25.6,27.5,1985,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,LTU,AGE20-PLUS,FMLE,26.0 [24.4-27.6],26,24.4,27.6,2008,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,MDG,AGE20-PLUS,FMLE,20.7 [20.2-21.2],20.7,20.2,21.2,2029,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,AFG,AGE20-PLUS,MLE,20.6 [18.3-23.0],20.6,18.3,23,2054,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,AND,AGE20-PLUS,MLE,27.3 [25.2-29.4],27.3,25.2,29.4,2074,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,BEL,AGE20-PLUS,MLE,26.5 [25.6-27.5],26.5,25.6,27.5,2164,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,BTN,AGE20-PLUS,MLE,22.6 [21.2-23.9],22.6,21.2,23.9,2186,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,BWA,AGE20-PLUS,MLE,21.7 [21.0-22.4],21.7,21,22.4,2207,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,BGR,AGE20-PLUS,MLE,26.2 [25.5-27.0],26.2,25.5,27,2228,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,KHM,AGE20-PLUS,MLE,21.0 [20.2-21.9],21,20.2,21.9,2249,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,CPV,AGE20-PLUS,MLE,23.1 [22.4-23.8],23.1,22.4,23.8,2271,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,CHL,AGE20-PLUS,MLE,26.7 [26.0-27.3],26.7,26,27.3,2291,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,COM,AGE20-PLUS,MLE,22.0 [19.9-24.2],22,19.9,24.2,2313,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,COK,AGE20-PLUS,MLE,31.9 [31.0-32.8],31.9,31,32.8,2334,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,HRV,AGE20-PLUS,MLE,26.4 [25.2-27.6],26.4,25.2,27.6,2355,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,ERI,AGE20-PLUS,MLE,20.9 [20.1-21.6],20.9,20.1,21.6,2443,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,DZA,AGE20-PLUS,MLE,24.3 [23.4-25.3],24.3,23.4,25.3,2473,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,ATG,AGE20-PLUS,MLE,25.5 [23.3-27.7],25.5,23.3,27.7,2495,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,AUS,AGE20-PLUS,MLE,27.3 [26.9-27.6],27.3,26.9,27.6,2515,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BHS,AGE20-PLUS,MLE,27.0 [24.8-29.2],27,24.8,29.2,2537,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BRB,AGE20-PLUS,MLE,26.2 [24.8-27.6],26.2,24.8,27.6,2558,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BLZ,AGE20-PLUS,MLE,26.7 [25.9-27.4],26.7,25.9,27.4,2579,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BOL,AGE20-PLUS,MLE,24.3 [22.9-25.7],24.3,22.9,25.7,2600,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,BRA,AGE20-PLUS,MLE,25.4 [24.9-25.8],25.4,24.9,25.8,2621,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,COL,AGE20-PLUS,MLE,24.6 [24.1-25.2],24.6,24.1,25.2,2711,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,COD,AGE20-PLUS,MLE,19.9 [18.4-21.3],19.9,18.4,21.3,2732,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,CIV,AGE20-PLUS,MLE,22.3 [21.1-23.7],22.3,21.1,23.7,2754,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,CYP,AGE20-PLUS,MLE,27.2 [26.2-28.1],27.2,26.2,28.1,2776,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,DJI,AGE20-PLUS,MLE,23.1 [20.8-25.3],23.1,20.8,25.3,2797,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,TLS,AGE20-PLUS,MLE,20.7 [18.5-23.0],20.7,18.5,23,2818,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,SLV,AGE20-PLUS,MLE,26.0 [24.7-27.4],26,24.7,27.4,2839,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,EST,AGE20-PLUS,MLE,25.9 [24.9-26.9],25.9,24.9,26.9,2861,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,ALB,AGE20-PLUS,MLE,26.2 [24.7-27.7],26.2,24.7,27.7,2877,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,AGO,AGE20-PLUS,MLE,21.8 [19.3-24.2],21.8,19.3,24.2,2900,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,ARM,AGE20-PLUS,MLE,24.8 [24.1-25.5],24.8,24.1,25.5,2920,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,AZE,AGE20-PLUS,MLE,25.1 [24.4-25.7],25.1,24.4,25.7,2940,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,BGD,AGE20-PLUS,MLE,20.3 [19.1-21.5],20.3,19.1,21.5,2962,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,BFA,AGE20-PLUS,MLE,21.0 [19.5-22.4],21,19.5,22.4,3052,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,CMR,AGE20-PLUS,MLE,23.4 [22.5-24.3],23.4,22.5,24.3,3075,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,CAF,AGE20-PLUS,MLE,21.0 [18.6-23.5],21,18.6,23.5,3095,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,CHN,AGE20-PLUS,MLE,22.8 [22.4-23.1],22.8,22.4,23.1,3115,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,COG,AGE20-PLUS,MLE,21.7 [20.3-23.1],21.7,20.3,23.1,3137,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,CRI,AGE20-PLUS,MLE,26.1 [25.3-27.0],26.1,25.3,27,3158,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,CUB,AGE20-PLUS,MLE,24.7 [23.8-25.7],24.7,23.8,25.7,3178,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,DNK,AGE20-PLUS,MLE,25.8 [24.9-26.8],25.8,24.9,26.8,3201,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,DOM,AGE20-PLUS,MLE,24.9 [23.9-25.9],24.9,23.9,25.9,3221,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,EGY,AGE20-PLUS,MLE,26.5 [25.7-27.3],26.5,25.7,27.3,3242,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,FIN,AGE20-PLUS,MLE,26.5 [26.0-27.0],26.5,26,27,3290,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,HND,AGE20-PLUS,MLE,24.8 [23.5-26.2],24.8,23.5,26.2,3378,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,IND,AGE20-PLUS,MLE,20.9 [20.6-21.3],20.9,20.6,21.3,3399,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,IRQ,AGE20-PLUS,MLE,26.5 [25.8-27.2],26.5,25.8,27.2,3421,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,ITA,AGE20-PLUS,MLE,26.3 [25.8-26.8],26.3,25.8,26.8,3443,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,JOR,AGE20-PLUS,MLE,27.2 [26.6-27.7],27.2,26.6,27.7,3464,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,KIR,AGE20-PLUS,MLE,28.8 [28.0-29.6],28.8,28,29.6,3487,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,LAO,AGE20-PLUS,MLE,20.8 [19.5-22.2],20.8,19.5,22.2,3507,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,LSO,AGE20-PLUS,MLE,21.5 [19.2-23.7],21.5,19.2,23.7,3529,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,LTU,AGE20-PLUS,MLE,26.5 [25.4-27.7],26.5,25.4,27.7,3550,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,MDG,AGE20-PLUS,MLE,21.3 [20.5-22.1],21.3,20.5,22.1,3571,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,MNE,AGE20-PLUS,MLE,26.4 [24.2-28.6],26.4,24.2,28.6,3659,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,MMR,AGE20-PLUS,MLE,21.2 [20.4-21.9],21.2,20.4,21.9,3679,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,MDV,AGE20-PLUS,FMLE,25.9 [24.6-27.3],25.9,24.6,27.3,3685,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,MHL,AGE20-PLUS,FMLE,30.8 [29.5-32.1],30.8,29.5,32.1,3707,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,MEX,AGE20-PLUS,FMLE,28.4 [27.8-29.0],28.4,27.8,29,3727,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,MNG,AGE20-PLUS,FMLE,25.4 [24.9-26.0],25.4,24.9,26,3748,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,NIC,AGE20-PLUS,FMLE,27.2 [26.5-27.9],27.2,26.5,27.9,3819,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,PRK,AGE20-PLUS,FMLE,21.3 [18.0-24.5],21.3,18,24.5,3840,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,PAK,AGE20-PLUS,FMLE,23.2 [21.9-24.5],23.2,21.9,24.5,3860,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,PNG,AGE20-PLUS,FMLE,25.3 [24.3-26.4],25.3,24.3,26.4,3882,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,PHL,AGE20-PLUS,FMLE,23.2 [22.4-24.0],23.2,22.4,24,3902,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,QAT,AGE20-PLUS,FMLE,28.6 [27.7-29.6],28.6,27.7,29.6,3923,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,RWA,AGE20-PLUS,FMLE,21.8 [21.0-22.6],21.8,21,22.6,3946,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,VCT,AGE20-PLUS,FMLE,27.3 [24.4-30.2],27.3,24.4,30.2,3966,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,SAU,AGE20-PLUS,FMLE,29.2 [28.5-29.8],29.2,28.5,29.8,3986,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,SYC,AGE20-PLUS,FMLE,27.6 [26.6-28.6],27.6,26.6,28.6,4009,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,GEO,AGE20-PLUS,MLE,25.2 [23.0-27.3],25.2,23,27.3,4130,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,GRC,AGE20-PLUS,MLE,26.1 [25.3-26.9],26.1,25.3,26.9,4151,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,GIN,AGE20-PLUS,MLE,22.3 [20.1-24.4],22.3,20.1,24.4,4171,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,HTI,AGE20-PLUS,MLE,23.6 [21.4-25.8],23.6,21.4,25.8,4193,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,ISL,AGE20-PLUS,MLE,26.9 [25.7-28.2],26.9,25.7,28.2,4214,
NCD_BMI_MEAN,PUBLISHED,2005,EMR,IRN,AGE20-PLUS,MLE,25.1 [24.8-25.5],25.1,24.8,25.5,4235,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,ISR,AGE20-PLUS,MLE,26.8 [26.3-27.3],26.8,26.3,27.3,4257,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,JPN,AGE20-PLUS,MLE,23.3 [23.1-23.6],23.3,23.1,23.6,4277,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,KEN,AGE20-PLUS,MLE,21.4 [19.7-23.2],21.4,19.7,23.2,4297,
NCD_BMI_MEAN,PUBLISHED,2005,EUR,KGZ,AGE20-PLUS,MLE,24.5 [23.1-26.0],24.5,23.1,26,4320,
NCD_BMI_MEAN,PUBLISHED,2005,SEAR,MDV,AGE20-PLUS,MLE,22.9 [20.4-25.3],22.9,20.4,25.3,4410,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,MHL,AGE20-PLUS,MLE,28.9 [28.0-29.8],28.9,28,29.8,4431,
NCD_BMI_MEAN,PUBLISHED,2005,AMR,MEX,AGE20-PLUS,MLE,27.1 [26.7-27.6],27.1,26.7,27.6,4452,
NCD_BMI_MEAN,PUBLISHED,2005,WPR,MNG,AGE20-PLUS,MLE,24.4 [24.1-24.8],24.4,24.1,24.8,4472,
NCD_BMI_MEAN,PUBLISHED,2005,AFR,MOZ,AGE20-PLUS,MLE,21.6 [20.9-22.3],21.6,20.9,22.3,4494,
