,Row,Study,Data_Type,Location,Method,Portion_of_plant,Year.of.study,Crop,Elevated_CO2_Target_ppm,Elevated_CO2_Achieved_ppm,Ambient_CO2_ppm,FACE_ring_diameter_m,code,Level1,Level2,Level3,WateringRegime,Pptn,Irrign,TotH2O,NapplicnQ,Napplicn,TOS,Cultivar,potsfield,nightFACE,Zn,Fe,N,P,K,S,B,Ca,Mg,Mn,Cu,Yield,CorrYield,protein,CO2treatment,LocYrCrL1L2L3WNTC,LocYrCrL1L2WNTC,LocYrCrL1WNTC,LocYrCrWNTC
1033,1023,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,481,2,Elevated_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,27.5,11,1.54,0.375,0.32,1180,2.4,0.013,0.15,38.3,3.1,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 2 Elevated_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 2 Elevated_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 2 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1034,1024,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,482,3,Elevated_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,30.7,10.9,1.36,0.369,0.33,1110,2.7,0.014,0.145,44.1,2.6,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 3 Elevated_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 3 Elevated_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 3 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1035,1025,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,483,4,Elevated_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,26.8,10.5,1.32,0.352,0.32,1060,3.5,0.014,0.136,42.4,2.5,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 4 Elevated_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 4 Elevated_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 4 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1036,1026,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,484,1,Elevated_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,26.7,10.6,1.34,0.352,0.31,1050,2.6,0.013,0.14,45.3,3,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 1 Elevated_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 1 Elevated_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 1 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1037,1027,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,485,2,Elevated_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,26.7,10.4,1.29,0.366,0.32,1040,3.7,0.013,0.144,31.4,2.1,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 2 Elevated_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 2 Elevated_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 2 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1038,1028,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,486,3,Elevated_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,27,11.5,1.21,0.347,0.32,1010,2.5,0.012,0.14,36.6,2.7,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 3 Elevated_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 3 Elevated_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 3 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1039,1029,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,487,4,Elevated_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,28.6,11.3,1.28,0.375,0.33,1020,2.6,0.013,0.148,41,2.6,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 4 Elevated_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 4 Elevated_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 4 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1040,1030,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,488,1,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,27.6,11.2,1.32,0.373,0.32,1090,2.5,0.013,0.145,55.4,2.9,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 1 Normal_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 1 Normal_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 1 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1041,1031,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,489,2,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,30.2,11.9,1.58,0.368,0.32,1160,2.7,0.014,0.148,38.8,3.4,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 2 Normal_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 2 Normal_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 2 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1042,1032,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,490,3,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,27.5,10.9,1.34,0.367,0.33,1090,2.7,0.014,0.144,48.6,2.5,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 3 Normal_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 3 Normal_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 3 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1043,1033,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,491,4,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,27.3,9.6,1.31,0.361,0.32,1060,2.6,0.013,0.139,43.6,2.6,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 4 Normal_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 4 Normal_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 4 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1044,1034,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,492,1,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,26.7,9.2,1.29,0.355,0.32,1040,2.3,0.013,0.139,44.9,2.5,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 1 Normal_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 1 Normal_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 1 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1045,1035,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,493,2,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,29,11.9,1.26,0.363,0.33,1020,2.3,0.012,0.144,36,2.5,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 2 Normal_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 2 Normal_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 2 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1046,1036,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,494,3,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,27.3,9.5,1.19,0.354,0.33,1000,2.4,0.013,0.141,40.9,2.7,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 3 Normal_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 3 Normal_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 3 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1047,1037,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,495,4,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,SY63,check,,26.6,10.3,1.18,0.346,0.32,980,2.4,0.012,0.134,40.2,2.5,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 4 Normal_Temperature NA Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 4 Normal_Temperature Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice 4 Wet Medium NA SY63,Tsukubamirai__Japan 2010 Rice Wet Medium NA SY63
1048,866,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,324,1,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,Takanari,check,,21.6,10,1.2,0.381,0.33,1090,2.3,0.013,0.142,35.1,2.6,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 1 Normal_Temperature NA Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 1 Normal_Temperature Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 1 Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice Wet Medium NA Takanari
1049,867,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,325,2,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,Takanari,check,,25.4,11.7,1.33,0.369,0.33,1040,2.3,0.012,0.139,35.2,2.4,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 2 Normal_Temperature NA Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 2 Normal_Temperature Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 2 Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice Wet Medium NA Takanari
1050,868,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,326,3,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,Takanari,check,,21,10.3,1.27,0.367,0.31,1110,2.5,0.012,0.134,35.1,2.3,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 3 Normal_Temperature NA Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 3 Normal_Temperature Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 3 Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice Wet Medium NA Takanari
1051,869,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,327,4,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,Takanari,check,,22.3,7.8,1.27,0.371,0.32,1060,2.3,0.013,0.136,35.1,2.6,NA,NA,NA,aCO2,Tsukubamirai__Japan 2010 Rice 4 Normal_Temperature NA Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 4 Normal_Temperature Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 4 Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice Wet Medium NA Takanari
1052,870,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,328,1,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,Takanari,check,,19.9,10.3,1.27,0.369,0.32,1040,2.3,0.013,0.135,33.7,2.1,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 1 Normal_Temperature NA Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 1 Normal_Temperature Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 1 Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice Wet Medium NA Takanari
1053,871,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,329,2,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,Takanari,check,,21.4,9.9,1.23,0.361,0.32,970,2.5,0.013,0.134,26.3,2,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 2 Normal_Temperature NA Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 2 Normal_Temperature Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 2 Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice Wet Medium NA Takanari
1054,872,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,330,3,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,Takanari,check,,20.6,10,1.19,0.351,0.31,1000,2.1,0.012,0.131,26.5,2.5,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 3 Normal_Temperature NA Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 3 Normal_Temperature Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 3 Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice Wet Medium NA Takanari
1055,873,RiceFACE,PrimaryData_RawData,Tsukubamirai__Japan,FACE,NA,2010,Rice,NA,584,386,17,331,4,Normal_Temperature,NA,Wet,NA,NA,NA,Medium,80,NA,Takanari,check,,20.2,9.1,1.16,0.357,0.31,940,2.3,0.012,0.132,31.7,2.1,NA,NA,NA,eCO2,Tsukubamirai__Japan 2010 Rice 4 Normal_Temperature NA Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 4 Normal_Temperature Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice 4 Wet Medium NA Takanari,Tsukubamirai__Japan 2010 Rice Wet Medium NA Takanari
1056,484,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-03,1,3,NA,Wet,98,12,110,Low,0,TOS_1,Yitpi,field,,21.64,25.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.68,156.68,10.43,eCO2,Walpeup__Australia 2008 wheat 1 3 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 1 3 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 1 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_1 Yitpi
1057,485,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-04,1,4,NA,Wet,98,12,110,Low,0,TOS_1,Yitpi,field,,39.05,33.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.16,249.16,13.48,aCO2,Walpeup__Australia 2008 wheat 1 4 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 1 4 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 1 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_1 Yitpi
1058,487,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-06,2,6,NA,Wet,98,12,110,Low,0,TOS_1,Yitpi,field,,24.51,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.1,447.1,10.29,eCO2,Walpeup__Australia 2008 wheat 2 6 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 2 6 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 2 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_1 Yitpi
1059,488,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-07,2,7,NA,Wet,98,12,110,Low,0,TOS_1,Yitpi,field,,32.81,26.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.92,179.92,11.15,aCO2,Walpeup__Australia 2008 wheat 2 7 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 2 7 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 2 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_1 Yitpi
1060,491,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-10,3,10,NA,Wet,98,12,110,Low,0,TOS_1,Yitpi,field,,17.06,25.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.64,543.64,9.99,eCO2,Walpeup__Australia 2008 wheat 3 10 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 3 10 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 3 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_1 Yitpi
1061,493,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-12,3,12,NA,Wet,98,12,110,Low,0,TOS_1,Yitpi,field,,14.66,26.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.84,350.84,11.99,aCO2,Walpeup__Australia 2008 wheat 3 12 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 3 12 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 3 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_1 Yitpi
1062,494,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-13,4,13,NA,Wet,98,12,110,Low,0,TOS_1,Yitpi,field,,22.04,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.62,136.62,9.46,aCO2,Walpeup__Australia 2008 wheat 4 13 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 4 13 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 4 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_1 Yitpi
1063,497,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-16,4,16,NA,Wet,98,12,110,Low,0,TOS_1,Yitpi,field,,21.51,25.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.06,363.06,10.69,eCO2,Walpeup__Australia 2008 wheat 4 16 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 4 16 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat 4 Wet Low TOS_1 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_1 Yitpi
1064,482,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-01,1,1,NA,Wet,114,44,158,Low,0,TOS_2,Yitpi,field,,31.45,41.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.6,258.6,14.68,eCO2,Walpeup__Australia 2008 wheat 1 1 NA Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 1 1 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 1 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_2 Yitpi
1065,483,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-02,1,2,NA,Wet,114,44,158,Low,0,TOS_2,Yitpi,field,,28.87,40.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.58,176.58,16.07,aCO2,Walpeup__Australia 2008 wheat 1 2 NA Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 1 2 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 1 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_2 Yitpi
1066,486,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-05,2,5,NA,Wet,114,44,158,Low,0,TOS_2,Yitpi,field,,33.29,35.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.34,170.34,14.99,eCO2,Walpeup__Australia 2008 wheat 2 5 NA Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 2 5 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 2 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_2 Yitpi
1067,489,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-08,2,8,NA,Wet,114,44,158,Low,0,TOS_2,Yitpi,field,,55.84,48.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.4,143.4,16.95,aCO2,Walpeup__Australia 2008 wheat 2 8 NA Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 2 8 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 2 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_2 Yitpi
1068,490,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-09,3,9,NA,Wet,114,44,158,Low,0,TOS_2,Yitpi,field,,41.45,46.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.06,101.06,17.87,aCO2,Walpeup__Australia 2008 wheat 3 9 NA Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 3 9 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 3 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_2 Yitpi
1069,492,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-11,3,11,NA,Wet,114,44,158,Low,0,TOS_2,Yitpi,field,,21.76,35.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.58,412.58,13.16,eCO2,Walpeup__Australia 2008 wheat 3 11 NA Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 3 11 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 3 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_2 Yitpi
1070,495,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-14,4,14,NA,Wet,114,44,158,Low,0,TOS_2,Yitpi,field,,22.28,36.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.68,271.68,13.32,eCO2,Walpeup__Australia 2008 wheat 4 14 NA Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 4 14 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 4 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_2 Yitpi
1071,496,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2008,wheat,550,NA,380,4m,MRS_2008-15,4,15,NA,Wet,114,44,158,Low,0,TOS_2,Yitpi,field,,14.46,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.14,295.14,13.1,aCO2,Walpeup__Australia 2008 wheat 4 15 NA Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 4 15 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat 4 Wet Low TOS_2 Yitpi,Walpeup__Australia 2008 wheat Wet Low TOS_2 Yitpi
1072,499,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2009,wheat,550,NA,380,4m,MRS_2009-02,1,2,NA,Wet,220,12,232,Low,0,TOS_1,Yitpi,field,,25.02,38.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.66,201.66,13.6,aCO2,Walpeup__Australia 2009 wheat 1 2 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat 1 2 Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat 1 Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat Wet Low TOS_1 Yitpi
1073,500,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2009,wheat,550,NA,380,4m,MRS_2009-03,1,3,NA,Wet,220,12,232,Low,0,TOS_1,Yitpi,field,,16.99,28.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.21,267.21,8.9,eCO2,Walpeup__Australia 2009 wheat 1 3 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat 1 3 Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat 1 Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat Wet Low TOS_1 Yitpi
1074,502,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2009,wheat,550,NA,380,4m,MRS_2009-05,2,5,NA,Wet,220,12,232,Low,0,TOS_1,Yitpi,field,,24.21,40.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.88,159.88,13.8,aCO2,Walpeup__Australia 2009 wheat 2 5 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat 2 5 Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat 2 Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat Wet Low TOS_1 Yitpi
1075,503,AGFACE_Australia_Wheat,PrimaryData_RawData,Walpeup__Australia,FACE,grain,2009,wheat,550,NA,380,4m,MRS_2009-06,2,6,NA,Wet,220,12,232,Low,0,TOS_1,Yitpi,field,,26.36,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.53,218.53,12.4,eCO2,Walpeup__Australia 2009 wheat 2 6 NA Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat 2 6 Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat 2 Wet Low TOS_1 Yitpi,Walpeup__Australia 2009 wheat Wet Low TOS_1 Yitpi
